loss,lambd_est,valid_loss,valid_acc,best_valid_acc,best_valid_loss,energy,best_lambd_est,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
123.24509781599045,31.899999618530273,42.563109397888184,0.8362068980932236,0.8362068980932236,42.563109397888184,8095401.0,31.899999618530273,1745390153,,False,1,2db6e_00005,2025-04-23_08-35-53,8.817550897598267,8.817550897598267,22724,viktor.local,127.0.0.1,8.817550897598267,1
63.11325757844107,31.899999618530273,31.060338973999023,0.8884024769067764,0.8884024769067764,31.060338973999023,8095400.0,31.899999618530273,1745390160,,False,2,2db6e_00005,2025-04-23_08-36-00,7.254583835601807,16.072134733200073,22724,viktor.local,127.0.0.1,16.072134733200073,2
44.963983110019136,31.899999618530273,92.74192810058594,0.6627828627824783,0.8884024769067764,31.060338973999023,8095400.5,31.899999618530273,1745390168,,False,3,2db6e_00005,2025-04-23_08-36-08,7.6560118198394775,23.72814655303955,22724,viktor.local,127.0.0.1,23.72814655303955,3
48.18981469529016,31.899999618530273,25.11138391494751,0.7261584103107452,0.7261584103107452,25.11138391494751,8095400.0,31.899999618530273,1745390175,,False,4,2db6e_00005,2025-04-23_08-36-15,6.966082811355591,30.69422936439514,22724,viktor.local,127.0.0.1,30.69422936439514,4
33.30166018860681,31.899999618530273,136.35659217834473,0.652815192937851,0.7261584103107452,25.11138391494751,8095399.5,31.899999618530273,1745390181,,False,5,2db6e_00005,2025-04-23_08-36-21,6.225786924362183,36.920016288757324,22724,viktor.local,127.0.0.1,36.920016288757324,5
38.5073470728738,31.899999618530273,11.79711651802063,0.9120420217514038,0.9120420217514038,11.79711651802063,8095400.5,31.899999618530273,1745390187,,False,6,2db6e_00005,2025-04-23_08-36-27,5.385582685470581,42.305598974227905,22724,viktor.local,127.0.0.1,42.305598974227905,6
25.48746613093785,31.899999618530273,101.18651866912842,0.8368130326271057,0.9120420217514038,11.79711651802063,8095400.0,31.899999618530273,1745390192,,False,7,2db6e_00005,2025-04-23_08-36-32,5.800051927566528,48.105650901794434,22724,viktor.local,127.0.0.1,48.105650901794434,7
29.67375396830695,31.899999618530273,38.03530836105347,0.8929148763418198,0.9120420217514038,11.79711651802063,8095400.5,31.899999618530273,1745390198,,False,8,2db6e_00005,2025-04-23_08-36-38,5.573740005493164,53.6793909072876,22724,viktor.local,127.0.0.1,53.6793909072876,8
20.875035576788424,31.899999618530273,5.953659892082214,0.899919182062149,0.899919182062149,5.953659892082214,8095400.5,31.899999618530273,1745390204,,False,9,2db6e_00005,2025-04-23_08-36-44,5.92997407913208,59.60936498641968,22724,viktor.local,127.0.0.1,59.60936498641968,9
13.041758273329053,31.899999618530273,2.9654519855976105,0.9501616358757019,0.9501616358757019,2.9654519855976105,8095399.5,31.899999618530273,1745390210,,False,10,2db6e_00005,2025-04-23_08-36-50,5.59274697303772,65.2021119594574,22724,viktor.local,127.0.0.1,65.2021119594574,10
27.138714207070215,31.899999618530273,151.24694061279297,0.8008486032485962,0.9501616358757019,2.9654519855976105,8095399.5,31.899999618530273,1745390216,,False,11,2db6e_00005,2025-04-23_08-36-56,6.166934013366699,71.3690459728241,22724,viktor.local,127.0.0.1,71.3690459728241,11
24.90048054286412,31.899999618530273,5.6453505754470825,0.8938577622175217,0.9501616358757019,2.9654519855976105,8095400.5,31.899999618530273,1745390223,,False,12,2db6e_00005,2025-04-23_08-37-03,7.051015853881836,78.42006182670593,22724,viktor.local,127.0.0.1,78.42006182670593,12
25.629146197012492,31.899999618530273,6.60679018497467,0.8780307173728943,0.9501616358757019,2.9654519855976105,8095401.5,31.899999618530273,1745390229,,False,13,2db6e_00005,2025-04-23_08-37-09,5.739096164703369,84.1591579914093,22724,viktor.local,127.0.0.1,84.1591579914093,13
23.236683166452817,31.899999618530273,14.902214288711548,0.9302262961864471,0.9501616358757019,2.9654519855976105,8095401.0,31.899999618530273,1745390234,,False,14,2db6e_00005,2025-04-23_08-37-14,5.2491021156311035,89.4082601070404,22724,viktor.local,127.0.0.1,89.4082601070404,14
19.287676538739884,31.899999618530273,12.677681684494019,0.8242861032485962,0.9501616358757019,2.9654519855976105,8095401.0,31.899999618530273,1745390241,,False,15,2db6e_00005,2025-04-23_08-37-21,7.521228075027466,96.92948818206787,22724,viktor.local,127.0.0.1,96.92948818206787,15
25.200434348412923,31.899999618530273,70.87268733978271,0.8766837269067764,0.9501616358757019,2.9654519855976105,8095400.5,31.899999618530273,1745390247,,False,16,2db6e_00005,2025-04-23_08-37-27,5.644021034240723,102.5735092163086,22724,viktor.local,127.0.0.1,102.5735092163086,16
26.095147166933334,31.899999618530273,164.94531440734863,0.7926319986581802,0.9501616358757019,2.9654519855976105,8095400.0,31.899999618530273,1745390255,,False,17,2db6e_00005,2025-04-23_08-37-35,7.520984172821045,110.09449338912964,22724,viktor.local,127.0.0.1,110.09449338912964,17
22.05696068065507,31.899999618530273,59.75284004211426,0.7341729551553726,0.9501616358757019,2.9654519855976105,8095400.5,31.899999618530273,1745390262,,False,18,2db6e_00005,2025-04-23_08-37-42,7.102867841720581,117.19736123085022,22724,viktor.local,127.0.0.1,117.19736123085022,18
16.25500710095678,31.899999618530273,49.99852991104126,0.9007273763418198,0.9501616358757019,2.9654519855976105,8095400.5,31.899999618530273,1745390268,,False,19,2db6e_00005,2025-04-23_08-37-48,6.113645792007446,123.31100702285767,22724,viktor.local,127.0.0.1,123.31100702285767,19
