loss,lambd_est,valid_loss,valid_acc,best_valid_acc,best_valid_loss,energy,best_lambd_est,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
103.91806297642844,31.899999618530273,122.57014465332031,0.6905980557203293,0.6905980557203293,122.57014465332031,7991728.5,31.899999618530273,1745389958,,False,1,b8690_00005,2025-04-23_08-32-38,9.6548171043396,9.6548171043396,21984,viktor.local,127.0.0.1,9.6548171043396,1
54.7756210735866,31.899999618530273,108.94666290283203,0.6927532255649567,0.6927532255649567,108.94666290283203,7991726.5,31.899999618530273,1745389965,,False,2,b8690_00005,2025-04-23_08-32-45,6.51603627204895,16.17085337638855,21984,viktor.local,127.0.0.1,16.17085337638855,2
41.06415131262371,31.899999618530273,139.08135986328125,0.7446794211864471,0.6927532255649567,108.94666290283203,7991728.0,31.899999618530273,1745389972,,False,3,b8690_00005,2025-04-23_08-32-52,6.9723899364471436,23.143243312835693,21984,viktor.local,127.0.0.1,23.143243312835693,3
32.26231240800449,31.899999618530273,8.341603398323059,0.925309807062149,0.925309807062149,8.341603398323059,7991728.5,31.899999618530273,1745389978,,False,4,b8690_00005,2025-04-23_08-32-58,6.217993974685669,29.361237287521362,21984,viktor.local,127.0.0.1,29.361237287521362,4
36.79497471026012,31.899999618530273,18.25774049758911,0.9270608872175217,0.925309807062149,8.341603398323059,7991728.0,31.899999618530273,1745389984,,False,5,b8690_00005,2025-04-23_08-33-04,5.8754799365997314,35.236717224121094,21984,viktor.local,127.0.0.1,35.236717224121094,5
28.861423705305373,31.899999618530273,49.56618118286133,0.7174030244350433,0.925309807062149,8.341603398323059,7991729.0,31.899999618530273,1745389989,,False,6,b8690_00005,2025-04-23_08-33-09,5.481373071670532,40.718090295791626,21984,viktor.local,127.0.0.1,40.718090295791626,6
29.272978442055837,31.899999618530273,9.75324672460556,0.9196524769067764,0.925309807062149,8.341603398323059,7991728.5,31.899999618530273,1745389995,,False,7,b8690_00005,2025-04-23_08-33-15,6.2595930099487305,46.977683305740356,21984,viktor.local,127.0.0.1,46.977683305740356,7
17.818370129380906,31.899999618530273,3.172983467578888,0.9480064660310745,0.9480064660310745,3.172983467578888,7991728.0,31.899999618530273,1745390002,,False,8,b8690_00005,2025-04-23_08-33-22,6.466137886047363,53.44382119178772,21984,viktor.local,127.0.0.1,53.44382119178772,8
23.41997938829341,31.899999618530273,119.1344108581543,0.7761314660310745,0.9480064660310745,3.172983467578888,7991727.5,31.899999618530273,1745390008,,False,9,b8690_00005,2025-04-23_08-33-28,6.42205023765564,59.86587142944336,21984,viktor.local,127.0.0.1,59.86587142944336,9
26.46217293398721,31.899999618530273,31.101133346557617,0.9073275923728943,0.9480064660310745,3.172983467578888,7991728.0,31.899999618530273,1745390015,,False,10,b8690_00005,2025-04-23_08-33-35,7.165701150894165,67.03157258033752,21984,viktor.local,127.0.0.1,67.03157258033752,10
14.864805400371552,31.899999618530273,28.511881351470947,0.7988954782485962,0.9480064660310745,3.172983467578888,7991727.5,31.899999618530273,1745390023,,False,11,b8690_00005,2025-04-23_08-33-43,7.262392997741699,74.29396557807922,21984,viktor.local,127.0.0.1,74.29396557807922,11
29.300320577408588,31.899999618530273,20.606289505958557,0.9294181019067764,0.9480064660310745,3.172983467578888,7991728.0,31.899999618530273,1745390030,,False,12,b8690_00005,2025-04-23_08-33-50,7.03143310546875,81.32539868354797,21984,viktor.local,127.0.0.1,81.32539868354797,12
17.147902693067277,31.899999618530273,4.393060922622681,0.9296201467514038,0.9480064660310745,3.172983467578888,7991728.0,31.899999618530273,1745390037,,False,13,b8690_00005,2025-04-23_08-33-57,7.420786142349243,88.74618482589722,21984,viktor.local,127.0.0.1,88.74618482589722,13
26.224473195416586,31.899999618530273,4.7148191928863525,0.9185075461864471,0.9480064660310745,3.172983467578888,7991728.0,31.899999618530273,1745390045,,False,14,b8690_00005,2025-04-23_08-34-05,7.357334852218628,96.10351967811584,21984,viktor.local,127.0.0.1,96.10351967811584,14
25.40280009806156,31.899999618530273,4.527114152908325,0.9376346915960312,0.9480064660310745,3.172983467578888,7991727.5,31.899999618530273,1745390051,,False,15,b8690_00005,2025-04-23_08-34-11,6.257050037384033,102.36056971549988,21984,viktor.local,127.0.0.1,102.36056971549988,15
18.96694087130683,31.899999618530273,37.55002784729004,0.7731007486581802,0.9480064660310745,3.172983467578888,7991729.0,31.899999618530273,1745390057,,False,16,b8690_00005,2025-04-23_08-34-17,6.330584764480591,108.69115447998047,21984,viktor.local,127.0.0.1,108.69115447998047,16
16.64497586339712,31.899999618530273,90.51511096954346,0.8246228396892548,0.9480064660310745,3.172983467578888,7991728.0,31.899999618530273,1745390064,,False,17,b8690_00005,2025-04-23_08-34-24,6.79583215713501,115.48698663711548,21984,viktor.local,127.0.0.1,115.48698663711548,17
17.453832805156708,31.899999618530273,4.298939108848572,0.9261180013418198,0.9480064660310745,3.172983467578888,7991729.5,31.899999618530273,1745390071,,False,18,b8690_00005,2025-04-23_08-34-31,6.8242340087890625,122.31122064590454,21984,viktor.local,127.0.0.1,122.31122064590454,18
15.771388360432216,31.899999618530273,50.85570526123047,0.7549164891242981,0.9480064660310745,3.172983467578888,7991728.0,31.899999618530273,1745390079,,False,19,b8690_00005,2025-04-23_08-34-39,8.233257055282593,130.54447770118713,21984,viktor.local,127.0.0.1,130.54447770118713,19
